hgnc_symbol	logFC	PValue
TPM2	-2.006440850976762	0.00387578333853432
LIM2	-2.354587842515044	0.00387753907710466
ARL4D	-1.7318670022501388	0.00388447026447455
P2RX7	1.2133105684661634	0.0038899328636797
WNT5B	2.5565950488953333	0.00389076557992792
NAGA	1.5358422657495	0.00389838496205903
LINC00504	-2.7848491399568243	0.00389846452941295
ASGR2	2.90286220075754	0.00389848664842718
MYBPH	-3.516714728233809	0.00390221021623876
KIF15	2.0214020942380855	0.00390232823193867
SERPINB10	3.025656397137551	0.00392901564003702
HMOX1	1.82581527254844	0.00393302518057984
PKM	1.1288127972415227	0.00393575693776382
PSTPIP2	1.4063848752769572	0.00394613668502776
PPP1R16B	-1.1219528135482473	0.00395825784904917
LIPA	1.5478740575502614	0.00396722070866059
S100A10	1.203049127588899	0.00397065686097683
HIVEP2	-1.1952622136961333	0.00397301080922647
CTTNBP2NL	1.830803608651781	0.00397557101345254
SCARNA7	-7.580949111844026	0.00400613339758701
ARHGAP23	3.0391089111502083	0.00400919568683777
EEF1B2P1	-3.98925581711038	0.0040092078700634
ICAM5	2.0298625167353306	0.00401277449343269
PLK1	1.8893242517561073	0.00401855389725641
LPL	4.315648676118878	0.00402589700256274
ATP6V1F	1.0102696807347924	0.00402612154954818
COL18A1	-1.700973991315484	0.00404458420040571
IGKV2D-28	4.769097009313075	0.00405465626685249
RGS16	2.367141154028342	0.00405492845796027
ANXA2P2	1.591463069079956	0.00407308577447634
TSHZ2	-2.467766576464336	0.00408479832770096
PNKD	1.693937334583763	0.00409155697191503
IGHV4-34	3.059268113075752	0.00409719440532653
S100A6	1.0068175592395032	0.00409778734958018
MPHOSPH8	-1.2999669857880596	0.00410501949617403
CENPU	1.5761217578673032	0.00411073154777613
CTSH	1.348523797426502	0.00411281358223264
EXOSC6	-1.4911785324478	0.00411689252580362
MTHFD2	1.0933911269368537	0.00415474989740572
IGLV3-10	5.351944688304295	0.00415533483782808
PRSS30P	-2.5023399101782773	0.00416037815934991
KRT2	-2.465592154407614	0.00416173817546284
NFATC2	-1.310957816402602	0.00419161510057923
SCARNA21	-3.301959627829067	0.00420248496956002
RPL21P28	-2.729241290721286	0.00420866261903489
ZFYVE28	-1.7533552545930111	0.00421254228332056
CTSA	1.6161240049207206	0.00421993172936133
NTN4	-3.1933839376728517	0.00423710919385763
MACC1	1.791794150275802	0.00426015737990669
RNU6-1017P	3.77367891540776	0.00427592353887902
GDF11	-1.5954344173918076	0.00428219701540206
CTNND1	1.0652855705388156	0.00428521323465807
CMTM2	-2.679348957457607	0.00429273738493594
SMARCD3	1.572597689000277	0.00429750898548006
IGHV3-11	4.124525509653084	0.00431015772017554
ADORA2A-AS1	-2.307790409921906	0.00434708302242301
IGKV2-29	3.6528512980758863	0.00435454588522814
SLC25A29	-1.3522221509483037	0.00435462854602026
KRT86	-3.749203296027508	0.00436209309099466
RNU6ATAC18P	-2.335458602419905	0.00436297000009751
LNCTAM34A	3.955648365207383	0.00437034896147679
MARVELD1	2.609590305298437	0.00437298966404279
ITM2A	-1.83950675706853	0.00437327635263994
TMEM144	2.955389009302239	0.00440205983216726
IGLV10-54	4.948118369592082	0.00441872719036742
IFITM3P3	-2.252472801843468	0.00442319688535417
SNAPIN	1.1464542905089687	0.00443651556155064
PPP2R2B	-1.6063247376989114	0.0044414841663425
KIF3A	-1.5294662961166323	0.0044477407477821
MYD88	1.3527779052908624	0.00445412463607384
SASH1	1.9655704622037409	0.00446171682401306
AGFG1	1.360100367719505	0.00446187914250707
RPL17P34	-5.182492319506352	0.00450887793671478
TMEM121B	2.332640540723039	0.00451170606980467
GCC2	-1.096225526475377	0.00451515106614321
LRRC43	-1.780783123704837	0.00453701537449477
RN7SL5P	-4.164385553793119	0.00454325390513506
SLC45A3	-2.465789715011636	0.00454558566073134
IFNG	-2.088922690326157	0.00454911041791995
DUSP3	1.4693877552803674	0.00457098001337235
STAT4	-1.3570739947581427	0.0045928882918821
ZBTB43	1.3199007010481787	0.00459938437582978
KCTD12	2.1062887287964123	0.00460657105430003
LGALS3	1.4470996512605532	0.00462073456956885
ANGPTL6	-2.2307986892252205	0.00462779523055535
CACNG8	-3.1611850294942667	0.00464704603828376
LINC00402	-2.2225467394611633	0.00464732840920645
KCNK13	2.8431171066571337	0.00465674095035644
C2	3.3710235845845244	0.00466907406212441
ADGRL2	6.7492108084579865	0.00469212107421475
NECTIN2	2.5210824762815744	0.00469253842485551
RBBP8P1	-2.297563403312706	0.00469394811824708
VLDLR	-1.9209699327192735	0.00473116480656396
SPRY2	4.638021220824012	0.00473154315517127
CHI3L1	-3.0257016594268236	0.00475263765975108
KIF21A	-1.8298383576962225	0.00478218664430196
F5	1.7635852783894197	0.00478873036240171
POGLUT2	3.189321352956337	0.00481348240797336
KRT8P48	-2.281081421696162	0.00482755105559292
LRFN3	-2.0666352031255624	0.00483104853289012
PYCARD	1.134863467640666	0.00483694211630982
SDC4	3.5326354478607302	0.0048769870425854
RPH3A	2.28230087039508	0.00488051959499933
KLRF1	-1.51063792672773	0.00489404745462791
KIF11	1.7905880642049252	0.00491510355557892
CDC42BPB	1.1805125925133582	0.00492746881190947
CECR2	2.4945565283112643	0.00493953419934513
F2RL2	-3.081279029795885	0.00494675268694739
GPR68	-1.6209470223103142	0.00494964318696763
PRDX1	1.4204619093798172	0.0049646581565826
CPM	2.459429908268921	0.00496804073619532
ITSN1	1.8475498322933896	0.0049706121866556
ODF3	-1.9430368137177627	0.00498129419578629
PTPN4	-1.0104529246511469	0.00498483751234005
PTPRS	-2.311659853673254	0.00498555678818478
RNU6-574P	2.283292779393769	0.00499275650443902
CYP2F1	-1.8651678443114437	0.00499487739344007
IGKV2-28	4.711021216266344	0.00499773953452596
RNF144A	-1.2758141426930292	0.00501966220826569
SIGIRR	-1.4105616145561628	0.00503526962881707
IFI44L	3.110470113217041	0.00503831110597377
BCKDK	1.344611026287027	0.00504292291050648
NLRC4	1.8718083993170571	0.00505073099870719
HLA-DRB4	6.368576397234039	0.00505979774739831
GOLGA6L5P	-2.5905029528145356	0.00507983936436242
LINC02481	-1.936363757611508	0.00509092411670911
ZDHHC11B	-3.0482464107136407	0.00509352657536933
SNORA73B	-3.255738641124117	0.00511068523457192
LCNL1	-2.1687527802216136	0.00511594717365612
LINC01736	3.782492342295712	0.00513409424678621
MIR181A1HG	2.885753831835236	0.00513744519181637
SNORD63	-2.1358751356973387	0.00514162352557069
CCDC200	1.3726577630203065	0.00514594072341824
COMMD9	1.1514021261190663	0.00515109886791595
CDHR3	-1.9742244902935715	0.00515843722427052
CRYBG2	-1.752896671153249	0.00516912262697214
FGFR1OP	-1.2361848909854052	0.00518059872839504
TBC1D10C	-1.1511227973111355	0.00518148649696557
RHEB	1.001403993895521	0.00519058910107447
RBMS2	1.3103726876340158	0.00519384707650737
MCEMP1	2.863866018175881	0.0051942006647129
ABCD1	1.1894064279785743	0.0052149779631211
FAAHP1	-1.948863959857072	0.00522266441125525
YPEL5P2	-2.4438430429302387	0.00522638372880717
RN7SKP203	-8.611941379730764	0.00524031062858378
TSPO	1.1993215320982096	0.00526509078277012
RNF165	-1.572332511554866	0.00527629140608232
OTOF	4.266529735033996	0.00527779918626583
JUND	-1.132193772289911	0.00528527819257507
CEP55	2.850274285536913	0.00529288017718804
LINC02458	-4.469505409306827	0.00533554609515499
NTRK1	-2.8039233016174014	0.00533809429361595
APOL4	3.4420360813028616	0.00535925343474043
SKAP1-AS1	-3.238776318693789	0.00538280819030878
SIRPD	2.1679563182388457	0.00538593190084584
MND1	2.1926095456057095	0.00539533067140253
LINC00298	-2.4302897721602266	0.00540658153339606
RSF1	-1.0453705113924192	0.005410679560173
RNF135	1.5642070087433324	0.00541294706052301
SMTN	1.9687009529970496	0.00542247906843897
FAM166A	2.5044428245173154	0.00543416720809103
AMPH	3.6469443745432586	0.00544298014853647
ABCB1	-1.1542203886896722	0.00544900670141353
RN7SL285P	-2.426971041828571	0.00545764644049804
SLCO4A1	2.3706603001960533	0.00548092274297553
BCL11B	-2.0846905726103677	0.00548406528666931
TMEM150B	2.4847212411761777	0.00550018012252658
RPL23AP18	-3.193968815118208	0.00550934508206707
DAAM2	5.5696975312061285	0.00551176189593311
GSTM2	-1.666703541527074	0.00551485917332042
PTGS2	-3.126046141472147	0.0055213873601266
COL13A1	-3.8450194889580662	0.00552474372188518
RPEP4	-5.06286959581635	0.005537368521475
IGHV3-72	4.425410963267907	0.00554437570942222
LRP1-AS	1.952619202326224	0.00555340523898882
NRXN1	-5.660576909009756	0.00555917159779358
FAH	1.668172007536034	0.00557124237537203
NCAPH	1.7089006838359546	0.00557289672498999
LINC02723	2.349357813006932	0.00560319124916903
MSH5	2.093688544299056	0.00560458706412985
PKMYT1	2.399339037825463	0.00561311313329909
MCM10	2.695015723631923	0.00561863024119788
IGKV4-1	3.9943623093197074	0.00562245950846124
MAFG	1.6134836003548858	0.00562657831715379
CXCL1	-2.89126483296723	0.00565232357378731
SEC24D	1.1269664323721438	0.00566166423890967
LINC00482	3.638580376134089	0.00570260385999127
ADAP2	2.361290287985778	0.00572826331690034
ZC3H13	-1.34602562825495	0.00578064425396274
C20orf27	1.518481834485635	0.00578163444372836
PGGHG	-1.3803978673825703	0.00579453412922787
CEP126	-1.606175994493482	0.00580937398084558
TSEN54	-1.3206506045904471	0.0058165814194505
IGKV1-27	2.9437244972803507	0.00582375632355809
MARCO	2.5693410997624127	0.00582899756563956
CAMK2N1	-3.490426490920903	0.00584132763773916
PRRG1	2.615502139071467	0.00584616870874069
FGD6	1.8212558927017353	0.00584821794727427
BUB1B	2.20093879955539	0.00585328318781151
UBE2C	2.7951797656479394	0.00587584632600346
E2F1	2.189960477751397	0.00588404948809921
UNC13B	1.550356371020435	0.00589276005305138
IGKV2D-24	2.664894917320606	0.00590498253024597
ALDH4A1	1.7711265326683436	0.00591745884077466
SEMA6B	3.121441904203732	0.0059183042149468
SRGAP2	1.504419297713807	0.00593545970792592
FGD4	2.02414095406478	0.00595717837858505
INSR	1.9485552087749929	0.00596084504780942
ASPN	-3.575807339080366	0.00596224247742397
SGCD	-2.3730933924371844	0.00596227381043923
CCDC88A	1.484545784075969	0.00599896829466979
TMEM51	2.4228187363165445	0.00602017370994882
G6PD	1.0718504471097037	0.00602662901169585
MTARC1	2.48557311511581	0.00605086171010721
NRIP1	1.2386464570868476	0.00606912537952186
CA11	-1.841708966159615	0.00607785789592826
ZNF574	-1.3091469557367186	0.00608352568396322
DMPK	-1.1566259284552602	0.00608605505178484
TATDN1P1	-2.342423905379228	0.00610900956909424
SLC9A7P1	2.498201678932246	0.0061103379584819
ZNF600	-1.4390950652598615	0.00612896613688813
CYP19A1	6.516619045793061	0.00612981505232183
RN7SKP71	-5.086283644631168	0.00613613799714699
OPLAH	1.7979291910440804	0.00613682587857336
FADS1	1.5036158463981728	0.00617829510093153
IGKV1-6	3.892413890049251	0.00618531694529056
TGM3	-3.737409123925213	0.00618910748645967
E2F2	2.1354844430266353	0.00619936274478705
PLBD1	2.54559837429453	0.00622727481467072
ARHGAP29	4.034408682620467	0.00624331432084627
IFI35	1.2040747361105992	0.00627530952575852
DHRS3	-1.7038005163801264	0.00628850018003776
SPATA13-AS1	-2.4510279189304853	0.00628918916642683
TTC22	-1.279679419238658	0.00630779694157133
RALGDS	-1.0252319584609206	0.0063092273338978
MELK	2.760581377512349	0.00632161121524771
KCNE1	2.3006108093543	0.00635408023325192
TALDO1	1.2169653422958189	0.00635498313201247
FKBP5	2.5920212149528954	0.00635537994862909
PLAC4	-2.248130896180529	0.00637593495096868
FAM198B-AS1	2.9182419394996697	0.00639463607223744
PURA	-1.222665063851468	0.00641142827583982
SLC39A11	1.442267513071671	0.00641562513619754
TK2	1.3990846963064991	0.00642084242616669
B4GALNT4	-3.1615871005287675	0.00644489982792138
HLX	2.377394737102257	0.00644898113337888
METTL7B	6.624714008828221	0.0064701673903056
RNA5-8SN3	-3.730162241554447	0.00647310216395247
TM4SF19	-1.8927396973727997	0.00647748646946755
DHCR24	1.1130775154265076	0.00648082571063747
MMP23B	-2.816884205778354	0.00649511726930951
L3MBTL4-AS1	-4.378055759590609	0.00649574279937301
PLEKHA5	-1.2422777447552769	0.00650614146533618
HAR1A	-2.2609960026326417	0.00652697046010504
SFTPD	-2.5925361778470184	0.006549521763231
UBTD1	1.30983953598007	0.00654967792283592
ITGAM	1.1948117420804825	0.00660676644608643
RBM48	-1.013485771089871	0.00662429789762689
IRAK3	2.449863204191894	0.00665881563624077
EDARADD	-1.855890549363649	0.00668006685776216
RPL37P6	-3.452613352618514	0.00668240962905252
RGL1	3.1527351161004304	0.00670199772201322
CD34	-1.7202687930635303	0.00672167392628765
IGLV3-21	4.6326114953654	0.00672183981128886
FAM124A	3.062052258529809	0.00674936502097002
SEC23B	1.1980540873415315	0.00675369746759177
CNTLN	1.3521880710755956	0.00675639245783901
CKAP2L	2.202037228955725	0.00675960377222188
ENPP3	-3.747076406816282	0.00681362810902033
MACIR	2.6867081441660687	0.00682619829509021
WNT11	3.2569539833818446	0.00683996460086852
SIGLEC9	1.591019182821908	0.00684254111677842
IGHV3-74	2.0984717810966265	0.0068606090098682
DTL	2.955850822095112	0.00687399671140646
SNORA2B	-2.225416738266084	0.00688747664847353
RN7SKP130	-3.324300370706265	0.00692012207042301
FGFBP2	-1.9422530563163352	0.00692295667588398
MYO3B	-2.05905917145716	0.00693699930683698
CCR9	-1.6758530628013937	0.00696205483341732
DERA	1.143644987159302	0.00697350686326934
IGKV5-2	4.05081579913254	0.00700542565111138
CCR1	2.1232605221177656	0.00702159477127978
MIR29B2CHG	-1.7019236707394452	0.00702898406528695
JAG1	1.877268926645304	0.00704138299572984
ERI2	1.2385654218608495	0.00706958610445124
PIMREGP4	-2.5715088075199803	0.0070898466045909
MAP2K1	1.0140555006927123	0.00711915189676841
CDCA3	1.7561749192730038	0.0071337119513525
CBX7	-1.1221938514784635	0.00713835702647479
CPVL-AS1	2.8204671870002853	0.00714755198865741
PYHIN1	-1.2847801898449644	0.0071514078245044
PFN1P3	-1.689131871822433	0.00715501344318564
WASF1	2.259693747169666	0.00717662471908583
UPK3B	-1.8000185484517142	0.0071802968230559
HLA-A	-2.0967879980970667	0.0071877571872232
ESCO2	1.913312298830478	0.00719651984441902
DLC1	2.2980265163778806	0.00720912166867156
FTLP3	2.368512130291353	0.00722609091689387
CD1A	2.108981810931005	0.00723616351879843
IFNGR1	1.5336563965810022	0.00725079442567216
SLITRK4	2.4156491756301017	0.00725987291052675
EDNRB	5.528941145336474	0.007284647498603
RENBP	1.2343543692145122	0.00728956574743321
SRD5A1	1.231975793106816	0.00729544682980914
CACYBPP1	-2.1253542106735455	0.00730027301137868
TBCC	-1.011982895800663	0.00730223992351852
USP51	-2.0093113642916065	0.00731591907320065
TEDC2	2.542424841640828	0.00734794619405379
CLEC1B	2.7357002170978637	0.00735223351700324
ADAM9	2.301345258507572	0.00736452799977724
CCN3	-2.662637512872532	0.0073819991559933304
GLI1	-1.3722860143241613	0.00738825871881181
FAM131B	-1.545895589212337	0.00740386686795665
TNFRSF10C	-2.8625626725801183	0.00740783756952269
IGF1	3.2171785783267537	0.00741399825142024
ACSM4	4.206286251743284	0.00741694795363447
TMEM45A	5.138114223598155	0.00741769423745407
ARNTL2	1.9739970517420111	0.00743497331468914
NDUFAF4P4	-2.6023806413746207	0.00745444714223174
CHSY3	-4.596605209356155	0.00747442516715346
DENND1A	1.0036903643721586	0.00748222710524036
ANXA8L1	5.259948458208122	0.00749156904415741
GZMM	-1.7949074016334825	0.00751821431999991
ECE2	1.9084027644083437	0.00753055315831093
IFNGR2	1.868014540109567	0.00754301861604279
GALK1	1.4666943351403046	0.00754518779692097
CAPG	1.8049837398434436	0.00756816662817073
C1orf115	2.270372455696597	0.00756963906970117
RNU6-1280P	-3.1133928495479997	0.00757569627927831
FAM72B	1.9621605050177748	0.0075779505246496
SPC24	2.188959348523368	0.00764087160570302
EXT1	1.6137319824723344	0.00764396314113728
LILRA1	1.65680842636595	0.00766313957887715
BEGAIN	-1.7598666456997345	0.00768361719848952
IDS	-1.0092513554579798	0.00768720760258469
MERTK	3.0349943588435817	0.00769375433558937
CDK1	1.8932281931687007	0.00771799347379519
ANLN	1.977879629272696	0.00771931008648273
IGKV1D-12	4.172093591810596	0.00772744105238429
HMMR	2.0617141042098943	0.00772827346530358
SLC45A4	-1.7388447708526853	0.00774334106717245
GPNMB	4.2409650942940225	0.00775014182989038
PLCD1	-1.1239265840204258	0.00775434695838925
SPAG17	2.110220307995051	0.007808314026366
SDHD	1.1165405044648953	0.00784006635428573
FER1L4	3.0471306983298563	0.00785263767635172
EPHB1	-3.41367673498563	0.00785398625167176
KIF2C	1.655919693980885	0.00787099463123304
PHEX	-1.9568317622840965	0.00790495744826366
SPOCK2	-1.7413682071073435	0.00791553859835424
HK3	1.6108679106115529	0.00795664593522541
RBMS1P1	1.9755747878178256	0.00795847114102879
IRF8	1.2518786395048456	0.00799594304312685
GAS1	-2.511322124452968	0.00800783277314919
RNVU1-6	2.1228236589365226	0.00802147587887863
KRT18P31	-2.0998264608883637	0.00802660913896907
RPL10P19	-1.9385078163015692	0.00803026909405599
EBF4	-1.9498743399201717	0.00804174702919032
SMYD3-IT1	-3.4336642136103923	0.00805548714431151
AGPAT2	1.3896274285652157	0.00807518951851243
ADGRE3	-2.880880977027394	0.00807581238991432
MSC	-1.7289464605570166	0.00807901236715227
ATP6V0D1	1.081741382696192	0.00808066671421433
NSG1	-2.121744351468316	0.00808803382845994
IGIP	-1.4231614135716484	0.00810384976885815
ARHGAP27P2	-2.3719582481853605	0.0081567851685702
AGAP12P	-2.3665592175729193	0.00816956850563865
TSPEAR-AS1	-2.090229281899356	0.00833270968381341
MTND6P18	-3.1128361359865493	0.00834223016139943
LILRB4	2.3498294865789786	0.00835932832163089
SFI1	-1.0950312575022934	0.0083699303341832
FKBP9	1.154316913601171	0.00840197022964622
SPON1	-1.4598319720691288	0.00841184315863742
RPL5P4	-2.613059834385602	0.00842603248617513
CLTCL1	2.1428491278382515	0.00843287645829309
C19orf84	-2.207676145754629	0.00843907761540646
LDLR	1.6565427292547583	0.00845368331805154
ENO2	-1.4448792209868275	0.00847401860650556
KIF23	2.3109072415883674	0.00849524746902568
PRR11	1.1907993180110843	0.00850021283009685
SNORA74C-1	-2.622796389374253	0.00851486506470647
TFEC	1.862190740068039	0.00853128599103246
PHACTR2-AS1	-2.2989073179803743	0.00853470228633278
IGHG3	4.795579962162121	0.0085513612273908
BMPR1B	-2.637890270408047	0.00857334686330059
FAM3B	4.598238750546245	0.00857639471882433
TICRR	2.3582387884167693	0.00859423111116061
LY6E	2.6388889151197183	0.00860176277214525
NDUFS4	1.0329860343181214	0.00860533274659855
ZEB1	-1.0846542456676345	0.00863497838613834
CXCR1	-2.6882600074446454	0.00867298552656796
TRGV4	-1.4825118477844723	0.00869191447537012
CORO1C	1.5163045296853732	0.00871258212176567
TSPAN2	-1.4499296216416917	0.00872331697594973
RN7SL4P	-3.4310456911663496	0.00878002186293514
IQCN	-1.430153801655108	0.00878394838242697
NAT8L	-2.368910617619537	0.00879036247998624
MLF1	-1.5593178540942545	0.00879405582672262
RPL21P39	-4.029426166247728	0.00880295761650015
LITAF	-1.1688747152865326	0.008806243068896
ACER3	1.1085885840260163	0.00882109634979407
MFSD1	1.3655592408222927	0.00886442033203554
AGTRAP	1.0114451259741035	0.00886626779115977
ICA1	1.4319767781921109	0.00889011289672542
TSPYL4	-1.1675465325230463	0.00889453190186151
SPON2	-1.6064138991268744	0.00890350558380747
UGGT2	1.906827929178911	0.00890380799249301
RPL7AP11	-3.3725043305040714	0.00890513375339075
HDC	-5.221863077796587	0.00890746471685606
ARL4A	1.093234332629481	0.00891540329897457
ASNS	-1.108566739177396	0.00891943319103485
GNG5	1.092559454928847	0.00893852316305158
NCEH1	1.2608559700440365	0.00893898823304766
RNY4P6	-2.5091649295114724	0.00894436568762516
ST6GALNAC3	2.605234847985337	0.00899181485742721
GATA2-AS1	-2.60762010589604	0.00899478568292062
CLIC4	1.4806170992633725	0.00902091957626341
PRR5L	-1.8892457828468976	0.00902210405275105
KANK3	-1.7806300276827338	0.00906365483071263
SERP2	-2.022836294690229	0.00906609737892267
KIF6	-4.039201142698433	0.00907138973830947
